tags,elapsed_s,start_unix,end_unix
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29068.zip']",58.07,1713124338.96,1713124397.03
"['initialize-parser', '98d28bc7-e790-460d-a779-2093d5770562']",0.00,1713124398.56,1713124398.56
"['parser-parse', 'b2a58fc6-efd2-4c31-a208-a79129a333a4']",57.08,1713124340.11,1713124397.19
"['write-jsonl', 'b2a58fc6-efd2-4c31-a208-a79129a333a4']",0.00,1713124397.19,1713124397.20
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30920.zip']",57.08,1713124340.11,1713124397.20
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30920.zip']",58.55,1713124338.65,1713124397.20
"['initialize-parser', 'cf458922-8207-4c34-8a5c-43f50e109ac1']",0.00,1713124398.68,1713124398.68
"['parser-parse', '28ee4c25-f370-4b94-a6f4-9aec57543f3b']",57.05,1713124340.24,1713124397.28
"['write-jsonl', '28ee4c25-f370-4b94-a6f4-9aec57543f3b']",0.00,1713124397.28,1713124397.28
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8765.zip']",57.05,1713124340.23,1713124397.28
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8765.zip']",58.54,1713124338.75,1713124397.29
"['initialize-parser', '8aea06be-f15e-487c-95a1-1b8a41065398']",0.00,1713124398.80,1713124398.80
"['parser-parse', '78aae01c-fc3a-42c4-bf02-71a2a9f1c803']",55.08,1713124342.56,1713124397.64
"['write-jsonl', '78aae01c-fc3a-42c4-bf02-71a2a9f1c803']",0.00,1713124397.64,1713124397.65
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28701.zip']",55.08,1713124342.56,1713124397.65
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28701.zip']",56.66,1713124340.99,1713124397.65
"['initialize-parser', '4a34b0a3-af2e-474f-a6fe-75ba0605e575']",0.00,1713124399.15,1713124399.15
"['parser-parse', '1f10c233-1306-4087-abfb-1b5958983ff7']",56.37,1713124341.26,1713124397.63
"['write-jsonl', '1f10c233-1306-4087-abfb-1b5958983ff7']",0.00,1713124397.63,1713124397.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24102.zip']",56.38,1713124341.26,1713124397.63
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24102.zip']",58.06,1713124339.57,1713124397.64
"['initialize-parser', '738ecf7d-fa77-4815-8a5b-a3f9b28a763f']",0.00,1713124399.35,1713124399.35
"['parser-parse', '09f5579f-4a19-45de-9875-46c3f065b157']",56.92,1713124341.87,1713124398.80
"['write-jsonl', '09f5579f-4a19-45de-9875-46c3f065b157']",0.00,1713124398.80,1713124398.80
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6785.zip']",56.93,1713124341.87,1713124398.80
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6785.zip']",58.54,1713124340.26,1713124398.81
"['initialize-parser', '84908d16-c336-41ab-9075-effbb7640fa4']",0.00,1713124400.42,1713124400.42
"['parser-parse', '4b9404b8-75b7-49ac-9af2-05c184817a91']",56.54,1713124342.86,1713124399.40
"['write-jsonl', '4b9404b8-75b7-49ac-9af2-05c184817a91']",0.00,1713124399.40,1713124399.41
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13150.zip']",56.55,1713124342.86,1713124399.41
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13150.zip']",58.19,1713124341.22,1713124399.41
"['initialize-parser', '70f17946-ee7b-4c08-9303-fce5f54531f6']",0.00,1713124401.01,1713124401.01
"['parser-parse', 'f40f15db-4eca-4883-bdcb-8d92b272222d']",57.19,1713124342.42,1713124399.61
"['write-jsonl', 'f40f15db-4eca-4883-bdcb-8d92b272222d']",0.00,1713124399.61,1713124399.62
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29043.zip']",57.20,1713124342.42,1713124399.62
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29043.zip']",58.79,1713124340.83,1713124399.62
"['initialize-parser', 'e3458cf7-97d6-45fa-aa83-cac9ea7e8c39']",0.00,1713124401.21,1713124401.21
"['parser-parse', 'd238af60-5beb-444e-a120-0a1d2f36ef77']",55.27,1713124344.83,1713124400.10
"['write-jsonl', 'd238af60-5beb-444e-a120-0a1d2f36ef77']",0.00,1713124400.10,1713124400.11
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14556.zip']",55.28,1713124344.83,1713124400.11
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14556.zip']",56.77,1713124343.34,1713124400.11
"['initialize-parser', 'af5eef48-0a22-4be9-80b4-b0e2570e4c00']",0.00,1713124401.62,1713124401.62
"['parser-parse', 'c63d3fd3-7ceb-47e5-9857-e2c1f1bfc9ca']",55.37,1713124345.02,1713124400.39
"['write-jsonl', 'c63d3fd3-7ceb-47e5-9857-e2c1f1bfc9ca']",0.00,1713124400.39,1713124400.39
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-12403.zip']",55.37,1713124345.02,1713124400.39
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-12403.zip']",56.89,1713124343.51,1713124400.39
"['initialize-parser', 'b144c54d-7c10-41e0-a5ea-d1b7ffce37b7']",0.00,1713124401.92,1713124401.92
"['parser-parse', 'b1a5512a-9c46-4f06-a06e-4f191cff7ee4']",56.87,1713124343.87,1713124400.74
"['write-jsonl', 'b1a5512a-9c46-4f06-a06e-4f191cff7ee4']",0.01,1713124400.74,1713124400.75
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32793.zip']",56.88,1713124343.87,1713124400.75
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32793.zip']",58.46,1713124342.30,1713124400.76
"['initialize-parser', '26ab6278-4355-4385-8323-372e7844783e']",0.00,1713124402.35,1713124402.35
"['parser-parse', 'bc5cd67e-2c1e-4bda-8b3d-d154a2167aeb']",57.08,1713124344.20,1713124401.29
"['write-jsonl', 'bc5cd67e-2c1e-4bda-8b3d-d154a2167aeb']",0.01,1713124401.29,1713124401.29
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17090.zip']",57.09,1713124344.20,1713124401.29
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17090.zip']",58.67,1713124342.63,1713124401.30
"['initialize-parser', 'ceebb09f-9396-4580-9334-880b3f7de3a1']",0.00,1713124402.87,1713124402.87
"['parser-parse', 'e3fc7467-d713-45e4-b190-9aa46a80cb3a']",54.44,1713124347.79,1713124402.23
"['write-jsonl', 'e3fc7467-d713-45e4-b190-9aa46a80cb3a']",0.00,1713124402.23,1713124402.24
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32202.zip']",54.45,1713124347.79,1713124402.24
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32202.zip']",56.04,1713124346.20,1713124402.24
"['initialize-parser', 'ce941473-1eb1-42c3-88f3-6deb208c7dad']",0.00,1713124403.82,1713124403.82
"['parser-parse', 'fb10919b-5a9c-4c46-86f3-c09c0ab785a4']",57.26,1713124347.15,1713124404.41
"['write-jsonl', 'fb10919b-5a9c-4c46-86f3-c09c0ab785a4']",0.00,1713124404.41,1713124404.42
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14513.zip']",57.27,1713124347.15,1713124404.42
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14513.zip']",58.79,1713124345.63,1713124404.42
"['initialize-parser', '04bcb8dd-5a02-47a9-99bf-04f5d202c6c2']",0.00,1713124405.92,1713124405.92
"['parser-parse', '7ff1ae10-be71-4609-8d2c-189587a0cdbe']",57.41,1713124347.16,1713124404.56
"['write-jsonl', '7ff1ae10-be71-4609-8d2c-189587a0cdbe']",0.00,1713124404.56,1713124404.57
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2319.zip']",57.41,1713124347.15,1713124404.57
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2319.zip']",58.94,1713124345.63,1713124404.57
"['initialize-parser', '64288fe0-485d-4246-832b-1434a20b6db3']",0.00,1713124406.06,1713124406.06
"['parser-parse', '4423a1d0-353d-4b9d-8ba6-32ef7251cbba']",53.73,1713124352.74,1713124406.47
"['write-jsonl', '4423a1d0-353d-4b9d-8ba6-32ef7251cbba']",0.00,1713124406.47,1713124406.47
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14435.zip']",53.73,1713124352.74,1713124406.47
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14435.zip']",55.26,1713124351.22,1713124406.48
"['initialize-parser', '38fa7c1b-8fd8-442d-8399-16d3f24c63b6']",0.00,1713124408.02,1713124408.02
"['parser-parse', 'f37cb1de-7689-4450-ad2d-6e0be58b31ba']",55.12,1713124354.05,1713124409.18
"['write-jsonl', 'f37cb1de-7689-4450-ad2d-6e0be58b31ba']",0.00,1713124409.18,1713124409.18
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7772.zip']",55.13,1713124354.05,1713124409.18
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7772.zip']",56.72,1713124352.47,1713124409.18
"['initialize-parser', '3cd9a066-f40c-4f83-8964-c0ffbbb3d0f8']",0.00,1713124410.79,1713124410.79
"['parser-parse', 'ad905cab-9f57-44f3-ad5a-4a2a3c26f0e0']",55.13,1713124355.35,1713124410.48
"['write-jsonl', 'ad905cab-9f57-44f3-ad5a-4a2a3c26f0e0']",0.00,1713124410.48,1713124410.48
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2719.zip']",55.14,1713124355.35,1713124410.48
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2719.zip']",56.68,1713124353.80,1713124410.49
"['initialize-parser', '46cc9b11-18f7-4d6c-b6b8-babc0463dc18']",0.00,1713124412.02,1713124412.02
"['parser-parse', '51b19360-5e61-4140-885c-ab460a4d349f']",54.53,1713124357.16,1713124411.69
"['write-jsonl', '51b19360-5e61-4140-885c-ab460a4d349f']",0.00,1713124411.69,1713124411.69
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24821.zip']",54.53,1713124357.16,1713124411.69
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24821.zip']",56.09,1713124355.60,1713124411.69
"['initialize-parser', 'cec743fa-3c1c-44ca-869a-8b3d3707cfc9']",0.00,1713124413.24,1713124413.24
"['parser-parse', '85dbd931-5d42-4121-ac67-c758fdb7ea5e']",54.69,1713124358.23,1713124412.93
"['write-jsonl', '85dbd931-5d42-4121-ac67-c758fdb7ea5e']",0.00,1713124412.93,1713124412.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17108.zip']",54.70,1713124358.23,1713124412.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17108.zip']",56.19,1713124356.74,1713124412.93
"['initialize-parser', '79b3732f-6524-489a-b3cc-b9bb8f83e786']",0.00,1713124414.44,1713124414.44
"['parser-parse', '970260dd-de6e-4381-8ed5-f9c8a8b325b2']",54.78,1713124358.57,1713124413.35
"['write-jsonl', '970260dd-de6e-4381-8ed5-f9c8a8b325b2']",0.00,1713124413.35,1713124413.35
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35025.zip']",54.78,1713124358.57,1713124413.35
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35025.zip']",56.28,1713124357.08,1713124413.36
"['initialize-parser', '00df8223-f855-48f7-a23f-329ca85b3121']",0.00,1713124414.91,1713124414.91
"['parser-parse', '9ebaafe6-35a5-4a36-b2f4-e6c652f4dce3']",54.77,1713124358.95,1713124413.72
"['write-jsonl', '9ebaafe6-35a5-4a36-b2f4-e6c652f4dce3']",0.00,1713124413.72,1713124413.72
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29830.zip']",54.77,1713124358.95,1713124413.72
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29830.zip']",56.29,1713124357.43,1713124413.72
"['initialize-parser', '10489fd8-6b52-44e7-9603-ab6f5765205b']",0.00,1713124415.28,1713124415.28
"['parser-parse', '73070d07-1ac0-4ec3-924d-939457e2d36e']",54.65,1713124359.21,1713124413.85
"['write-jsonl', '73070d07-1ac0-4ec3-924d-939457e2d36e']",0.00,1713124413.85,1713124413.86
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1487.zip']",54.65,1713124359.21,1713124413.86
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1487.zip']",56.19,1713124357.67,1713124413.86
"['initialize-parser', '34ab7c5f-a269-4095-b9c9-b6a9e5607e2d']",0.00,1713124415.40,1713124415.40
"['parser-parse', '46d6a1f0-3dc0-4c48-8c25-810ddf5ae1b0']",55.25,1713124359.17,1713124414.42
"['write-jsonl', '46d6a1f0-3dc0-4c48-8c25-810ddf5ae1b0']",0.00,1713124414.42,1713124414.42
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-20905.zip']",55.25,1713124359.17,1713124414.42
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-20905.zip']",56.73,1713124357.70,1713124414.43
"['initialize-parser', 'd2f9cff9-456f-4630-b644-c250742e2107']",0.00,1713124415.93,1713124415.93
"['parser-parse', 'dcf1158d-6b14-460d-906d-d90cb4513430']",54.74,1713124360.07,1713124414.80
"['write-jsonl', 'dcf1158d-6b14-460d-906d-d90cb4513430']",0.00,1713124414.80,1713124414.81
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1570.zip']",54.74,1713124360.07,1713124414.81
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1570.zip']",56.23,1713124358.58,1713124414.81
"['initialize-parser', 'e2c510e8-9661-49e0-b262-05e5897cafd6']",0.00,1713124416.30,1713124416.30
"['parser-parse', '9a53e6dd-5b0e-4f3c-b3ab-aa23d753688a']",55.15,1713124359.65,1713124414.80
"['write-jsonl', '9a53e6dd-5b0e-4f3c-b3ab-aa23d753688a']",0.00,1713124414.80,1713124414.81
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34207.zip']",55.15,1713124359.65,1713124414.81
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34207.zip']",56.63,1713124358.18,1713124414.81
"['initialize-parser', 'cd1ca8a6-d70e-492a-ad25-4388d3338934']",0.00,1713124416.30,1713124416.30
"['parser-parse', 'b9bc4fa4-d71f-4718-838c-a133ddbba2c6']",54.47,1713124362.20,1713124416.67
"['write-jsonl', 'b9bc4fa4-d71f-4718-838c-a133ddbba2c6']",0.00,1713124416.67,1713124416.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1225.zip']",54.48,1713124362.20,1713124416.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1225.zip']",56.00,1713124360.68,1713124416.68
"['initialize-parser', '121319c8-daaf-4a83-b872-f6edf2cdc36a']",0.00,1713124418.21,1713124418.21
"['parser-parse', 'f717d89e-18de-4106-bcac-234ecf6ea1c0']",54.52,1713124363.12,1713124417.64
"['write-jsonl', 'f717d89e-18de-4106-bcac-234ecf6ea1c0']",0.00,1713124417.64,1713124417.64
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13634.zip']",54.52,1713124363.12,1713124417.64
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-13634.zip']",56.02,1713124361.62,1713124417.64
"['initialize-parser', '5e285f04-2ea2-4c3c-8c24-16675d50be58']",0.00,1713124419.15,1713124419.15
"['parser-parse', '977966d8-8694-4908-b895-7143cbf23414']",55.77,1713124362.27,1713124418.05
"['write-jsonl', '977966d8-8694-4908-b895-7143cbf23414']",0.00,1713124418.05,1713124418.05
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29640.zip']",55.78,1713124362.27,1713124418.05
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29640.zip']",57.45,1713124360.60,1713124418.05
"['initialize-parser', 'e3bd9acf-d95e-4b31-b087-1329d4d179e5']",0.00,1713124419.72,1713124419.72
"['parser-parse', '95fe0cbb-19ae-407b-91fa-c4855601e59b']",49.17,1713124369.75,1713124418.92
"['write-jsonl', '95fe0cbb-19ae-407b-91fa-c4855601e59b']",0.00,1713124418.92,1713124418.92
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1190.zip']",49.18,1713124369.75,1713124418.92
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-1190.zip']",50.74,1713124368.18,1713124418.92
"['initialize-parser', 'fb344f7b-3beb-42da-9ef7-8a940301c96f']",0.00,1713124420.53,1713124420.53
"['parser-parse', 'f51f112c-9c84-47f7-96e1-443c628fc8c2']",43.61,1713124375.50,1713124419.11
"['write-jsonl', 'f51f112c-9c84-47f7-96e1-443c628fc8c2']",0.00,1713124419.11,1713124419.12
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9621.zip']",43.62,1713124375.50,1713124419.12
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9621.zip']",45.29,1713124373.83,1713124419.12
"['initialize-parser', 'b66f450a-eefe-40ce-b632-0f3102f6c21d']",0.00,1713124420.79,1713124420.79
"['parser-parse', '569d5353-d08d-4b2f-a267-e97a9fc7817c']",55.68,1713124363.89,1713124419.58
"['write-jsonl', '569d5353-d08d-4b2f-a267-e97a9fc7817c']",0.00,1713124419.58,1713124419.58
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36356.zip']",55.69,1713124363.89,1713124419.58
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36356.zip']",57.31,1713124362.27,1713124419.58
"['initialize-parser', 'a055ddfb-661e-4a7c-b1da-6890a8a294d5']",0.00,1713124421.21,1713124421.21
"['parser-parse', '5df7423d-e08a-4638-854f-ae9455863896']",49.30,1713124371.06,1713124420.36
"['write-jsonl', '5df7423d-e08a-4638-854f-ae9455863896']",0.00,1713124420.36,1713124420.36
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27651.zip']",49.30,1713124371.06,1713124420.36
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27651.zip']",50.85,1713124369.51,1713124420.36
"['initialize-parser', '5aa466fd-9722-4148-ad12-ca0784e9c6aa']",0.00,1713124421.99,1713124421.99
"['parser-parse', 'c69e05d5-837a-4aef-af01-883fd237e2dc']",55.61,1713124366.05,1713124421.66
"['write-jsonl', 'c69e05d5-837a-4aef-af01-883fd237e2dc']",0.00,1713124421.66,1713124421.67
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11415.zip']",55.62,1713124366.05,1713124421.67
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11415.zip']",57.18,1713124364.49,1713124421.67
"['initialize-parser', '5181b01d-9692-4efb-9f1f-20740635e39c']",0.00,1713124423.24,1713124423.24
"['parser-parse', '57e80bfc-a342-4c5c-b30f-4127ecc5bf76']",55.68,1713124366.05,1713124421.73
"['write-jsonl', '57e80bfc-a342-4c5c-b30f-4127ecc5bf76']",0.00,1713124421.73,1713124421.73
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39621.zip']",55.68,1713124366.05,1713124421.73
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-39621.zip']",57.24,1713124364.49,1713124421.73
"['initialize-parser', 'f1fcfb2d-e510-448c-a756-476d33300f29']",0.00,1713124423.28,1713124423.28
"['parser-parse', 'c7c0a9b2-2f8a-40c5-9b29-b47e696646eb']",55.19,1713124368.43,1713124423.62
"['write-jsonl', 'c7c0a9b2-2f8a-40c5-9b29-b47e696646eb']",0.01,1713124423.62,1713124423.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-5155.zip']",55.20,1713124368.43,1713124423.63
